tipe laka lantas;jumlah korban luka berat;jumlah korban luka ringan;jumlah korban meninggal dunia;latitude;longititude;direction;tipe cahaya;cuaca;fungsi jalan;kelas jalan;geometri jalan;tipe jalan;kecepatan;jenis jalan;lokasi jalan;kecamatan;jenis luka ;age;jenis kelamin;jenis kendaraan;cluster;kategori
di ruas jalan, pejalan kaki sejajar jalan di kiri atau di kanan;0;1;0;-7,306763366;112,5071413;timur (90°);terang / jelas;cerah;lokal / lingkungan;iii (jalan kecil utk max beban 8 ton & 9 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan desa;jalan umum ds. tulung kec. kedamean kab. gresik;kedamean;kecelakaan ringan;<17;perempuan;r2 (sepeda motor);1;sedang
di ruas jalan, pejalan kaki sejajar jalan di kiri atau di kanan;0;2;0;-7,223366225;112,5014304;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya desa metatu kecamatan benjeng kabupaten gresik;benjeng;kecelakaan ringan;<17;laki-laki;r2 (sepeda motor);1;sedang
di ruas jalan, pejalan kaki sejajar jalan di kiri atau di kanan;0;2;0;-7,156814664;112,5904846;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya kh. syafii desa dahanrejo kecamatan kebomas kabupaten gresik;kebomas;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat pindah lajur ke kiri;0;1;0;-6,968717698;112,4468246;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. tebuwung kec. dukun kab. gresik;dukun;kecelakaan ringan;26-45;perempuan;r2 (sepeda motor);1;sedang
tabrakan saat pindah lajur ke kiri;0;1;0;-7,039426044;112,5357077;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. melirang kec. bungah kab. gresik;bungah;kecelakaan ringan;<17;perempuan;r2 (sepeda motor);1;sedang
tabrakan saat pindah lajur ke kiri;0;1;0;-7,165009404;112,5493586;timur (90°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya ds. tebaloan kec. duduksampeyan kab. gresik;duduk sampeyan;kecelakaan ringan;26-45;perempuan;r2 (sepeda motor);0;tinggi
tabrakan saat pindah lajur ke kiri;0;1;0;-7,157574791;112,640662;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ahmad yani kelurahan ngipik kecamatan gresik;gresik;kecelakaan ringan;46-65;perempuan;r2 (sepeda motor);0;tinggi
tabrakan saat pindah lajur ke kiri;0;1;0;-7,034547037;112,577847;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya desa kisik kecamatan bungah kabupaten gresik;bungah;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat pindah lajur ke kiri;0;1;0;-6,978153225;112,5401557;selatan (180°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya ds. golokan kec. sidayu kab. gresik;sidayu;kecelakaan ringan;26-45;perempuan;r2 (sepeda motor);1;sedang
tabrakan saat pindah lajur ke kiri;0;1;0;-7,222143551;112,5693252;utara (0°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan propinsi;jalan raya desa cerme lor kecamatan cerme kabupaten gresik;cerme;kecelakaan ringan;nan;perempuan;r2 (sepeda motor);0;tinggi
tabrakan saat pindah lajur ke kiri;1;2;0;-7,048500618;112,5615914;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds. sukowati kec. bungah kab. gresik;bungah;kecelakaan berat;46-65;laki-laki;r2 (sepeda motor);2;rendah
kendaraan out of control keluar ke kanan jalan;0;1;0;-7,19250979;112,6254512;barat (270°);terang / jelas;cerah;tol;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);80;jalan nasional;jalan tol surabaya-gresik;kebomas;kecelakaan ringan;nan;laki-laki;bus;0;tinggi
kendaraan out of control keluar ke kanan jalan;0;1;0;-7,191505517;112,6432678;timur (90°);gelap / sulit terlihat;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya mayjend sungkono kel. segoromadu kec. kebomas kab. gresik;kebomas;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
kendaraan out of control keluar ke kanan jalan;1;1;0;-7,143753203;112,6288856;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. roomo kec. manyar kab. gresik;manyar;kecelakaan berat;46-65;laki-laki;pick up;2;rendah
kendaraan out of control keluar ke kanan jalan;0;0;1;-7,168956319;112,5885689;timur (90°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);50;jalan nasional;jalan raya dr. wahidin sudirohusodo  ds. dahanrejo kec. kebomas kab. gresik;kebomas;kecelakaan fatal;17-25;laki-laki;r2 (sepeda motor);0;tinggi
kendaraan out of control keluar ke kanan jalan;1;0;0;-7,214823849;112,5712927;utara (0°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);40;jalan nasional;jalan raya ds. cerme lor kec. cerme kab. gresik;cerme;kecelakaan berat;46-65;laki-laki;r2 (sepeda motor);2;rendah
tabrakan saat pindah lajur ke kiri;0;1;0;-6,968717698;112,4468246;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. tebuwung kec. dukun kab. gresik;dukun;kecelakaan ringan;26-45;perempuan;r2 (sepeda motor);1;sedang
tabrakan saat pindah lajur ke kiri;0;1;0;-7,039426044;112,5357077;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. melirang kec. bungah kab. gresik;bungah;kecelakaan ringan;<17;perempuan;r2 (sepeda motor);1;sedang
tabrakan saat pindah lajur ke kiri;0;1;0;-7,165009404;112,5493586;timur (90°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya ds. tebaloan kec. duduksampeyan kab. gresik;duduk sampeyan;kecelakaan ringan;26-45;perempuan;r2 (sepeda motor);0;tinggi
tabrakan saat pindah lajur ke kiri;0;1;0;-7,157574791;112,640662;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ahmad yani kelurahan ngipik kecamatan gresik;gresik;kecelakaan ringan;46-65;perempuan;r2 (sepeda motor);0;tinggi
tabrakan saat pindah lajur ke kiri;0;1;0;-6,978153225;112,5401557;selatan (180°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya ds. golokan kec. sidayu kab. gresik;sidayu;kecelakaan ringan;26-45;perempuan;r2 (sepeda motor);1;sedang
tabrakan saat pindah lajur ke kiri;0;1;0;-7,034547037;112,577847;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya desa kisik kecamatan bungah kabupaten gresik;bungah;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat pindah lajur ke kiri;0;1;0;-7,222143551;112,5693252;utara (0°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan propinsi;jalan raya desa cerme lor kecamatan cerme kabupaten gresik;cerme;kecelakaan ringan;nan;perempuan;r2 (sepeda motor);0;tinggi
tabrakan saat pindah lajur ke kiri;1;2;0;-7,048500618;112,5615914;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds. sukowati kec. bungah kab. gresik;bungah;kecelakaan berat;46-65;laki-laki;r2 (sepeda motor);2;rendah
kendaraan out of control keluar ke kanan jalan;0;1;0;-7,19250979;112,6254512;barat (270°);terang / jelas;cerah;tol;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);80;jalan nasional;jalan tol surabaya-gresik;kebomas;kecelakaan ringan;nan;laki-laki;bus;0;tinggi
kendaraan out of control keluar ke kanan jalan;0;1;0;-7,191505517;112,6432678;timur (90°);gelap / sulit terlihat;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya mayjend sungkono kel. segoromadu kec. kebomas kab. gresik;kebomas;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
kendaraan out of control keluar ke kanan jalan;1;1;0;-7,143753203;112,6288856;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. roomo kec. manyar kab. gresik;manyar;kecelakaan berat;46-65;laki-laki;pick up;2;rendah
kendaraan out of control keluar ke kanan jalan;0;0;1;-7,168956319;112,5885689;timur (90°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);50;jalan nasional;jalan raya dr. wahidin sudirohusodo  ds. dahanrejo kec. kebomas kab. gresik;kebomas;kecelakaan fatal;17-25;laki-laki;r2 (sepeda motor);0;tinggi
kendaraan out of control keluar ke kanan jalan;1;0;0;-7,214823849;112,5712927;utara (0°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);40;jalan nasional;jalan raya ds. cerme lor kec. cerme kab. gresik;cerme;kecelakaan berat;46-65;laki-laki;r2 (sepeda motor);2;rendah
di simpang, tabrakan dengan kendaraan b yang datang dari arah kiri;0;1;0;-6,96742442;112,4319614;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. tebuwung kec. dukun kab. gresik;dukun;kecelakaan ringan;46-65;laki-laki;r2 (sepeda motor);1;sedang
di simpang, tabrakan dengan kendaraan b yang datang dari arah kiri;0;1;0;-7,384515264;112,5761297;barat (270°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);x atau + (simpang empat);2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan nasional;jalan raya ds krikilan (simpang 4 legundi)kec driyorejo kab. gresik;driyorejo;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);0;tinggi
di simpang, tabrakan dengan kendaraan b yang datang dari arah kiri;0;1;0;-7,155198088;112,6150898;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan sumatra gkb kel. randuagung kec. kebomas kab. gresik;kebomas;kecelakaan ringan;17-25;perempuan;r2 (sepeda motor);0;tinggi
tabrakan kendaraan belok kiri dengan kendaraan dari arah kanan;0;2;0;-7,280878407;112,4397419;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. wahas kec. balongpanggang kab. gresik;balongpanggang;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);1;sedang
tabrakan kendaraan belok kiri dengan kendaraan dari arah kanan;0;1;0;-7,044585641;112,5523494;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. masangan kec. bungah kab. gresik;bungah;kecelakaan fatal;26-45;perempuan;r2 (sepeda motor);0;tinggi
tabrakan kendaraan belok kiri dengan kendaraan dari arah kanan;0;1;0;-7,169552138;112,6496078;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ra kartini kelurahan sidomoro kecamatan kebomas kabupaten gresik;kebomas;kecelakaan ringan;46-65;perempuan;r2 (sepeda motor);0;tinggi
tabrakan kendaraan belok kiri dengan kendaraan dari arah kanan;0;1;0;-7,160781744;112,6221622;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);40;jalan kota / kabupaten;jalan raya dr. wahidin sudirohusodo  kel. randuagung kec. kebomas kab. gresik;kebomas;kecelakaan ringan;<17;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan dengan kendaraan parkir di kanan;1;0;0;-7,141377012;112,4972786;timur (90°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);40;jalan nasional;jalan raya desa palebon kecamatan duduksampeyan kabupaten gresik;duduk sampeyan;kecelakaan berat;26-45;laki-laki;medium truk;2;rendah
tabrakan dengan kendaraan parkir di kanan;0;1;0;-7,140192991;112,4954089;barat (270°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);50;jalan nasional;jalan raya ds. tumapel kec. duduksampeyan  kab. gresik;duduk sampeyan;kecelakaan ringan;<17;laki-laki;mini truk;1;sedang
tabrakan dengan kendaraan parkir di kanan;0;1;0;-7,149581757;112,511619;barat (270°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan nasional;jalan raya ds. setrohadi kec. duduksampeyan kab. gresik;duduk sampeyan;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);1;sedang
tabrakan kendaraan belok kiri dengan kendaraan dari arah kiri;0;2;0;-7,318836253;112,565762;timur (90°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan propinsi;jalan raya ds. kedamean kec. kedamean kab. gresik;kedamean;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan kendaraan belok kiri dengan kendaraan dari arah kiri;0;1;0;-7,350399758;112,6467986;utara (0°);terang / jelas;cerah;lokal / lingkungan;iii (jalan kecil utk max beban 8 ton & 9 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan desa;jalan perum bukit bambe ds. bambe kec. driyorejo kab. gresik;driyorejo;kecelakaan ringan;26-45;perempuan;r2 (sepeda motor);0;tinggi
tabrakan kendaraan belok kiri dengan kendaraan dari arah kiri;1;0;0;-5,842688647;112,6352287;utara (0°);terang / jelas;cerah;lokal / lingkungan;iii (jalan kecil utk max beban 8 ton & 9 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan desa;jalan umum ds. sungai teluk kec. sangkapura kab. gresik;sangkapura;kecelakaan fatal;<17;laki-laki;r2 (sepeda motor);2;rendah
di simpang, tabrakan dengan kendaraan b yang datang dari arah kanan;0;1;0;-7,165929177;112,6394587;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);x atau + (simpang empat);2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya kartini ( simpang empat kebomas ) kel. kebomas kec. kebomas kab. gresik;kebomas;kecelakaan ringan;26-45;laki-laki;mini bus;0;tinggi
di simpang, tabrakan dengan kendaraan b yang datang dari arah kanan;0;1;0;-7,335330381;112,6320734;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan perum kbd ds. petiken kec. driyorejo kab. gresik;driyorejo;kecelakaan ringan;<17;perempuan;r2 (sepeda motor);0;tinggi
tabrak belakang kendaraan depan yang belok kiri;1;0;0;-7,244791951;112,5861845;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. kepatihan kec. menganti kab. gresik;menganti;kecelakaan berat;46-65;laki-laki;r2 (sepeda motor);2;rendah
tabrak belakang kendaraan depan yang belok kiri;0;1;0;-7,221641496;112,5037016;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. metatu kec. benjeng kab. gresik;benjeng;kecelakaan ringan;17-25;laki-laki;mini truk;1;sedang
tabrakan saat kendaraan a melakukan gerakan mundur / lawan arah;1;0;0;-7,326459841;112,5662741;selatan (180°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan propinsi;jalan raya ds. kedamean kec. kedamean kab. gresik;kedamean;kecelakaan berat;17-25;laki-laki;mini truk;2;rendah
tabrakan saat kendaraan a melakukan gerakan mundur / lawan arah;0;1;0;-7,052662993;112,5745204;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. bungah kec. bungah kab. gresik;bungah;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki di bahu jalan atau di trotoar;0;4;0;-7,293912189;112,5895035;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);60;jalan kota / kabupaten;jalan raya desa menganti kecamatan menganti kabupaten gresik;menganti;kecelakaan ringan;17-25;laki-laki;mini bus;0;tinggi
tabrak belakang kendaraan depan yang belok kanan;0;1;0;-7,031927505;112,5237718;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds. mojopurowetan kec. bungah kab. gresik;bungah;kecelakaan ringan;nan;perempuan;sepeda listrik;1;sedang
tabrakan dengan kereta api;0;1;1;-7,190830137;112,6554486;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan desa;jalan umum perlintasa ka kel. tenggulunan kec. kebomas kab. gresik;kebomas;kecelakaan fatal;46-65;laki-laki;truk berat / tronton;0;tinggi
tabrakan kendaraan belok kiri dengan kendaraan yang datang dari arah yang berlawanan;0;2;0;-7,040659331;112,5332649;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. melirang kec. bungah kab. gresik;bungah;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);1;sedang
