Tipe Laka Lantas;Jumlah Korban Luka Berat;Jumlah Korban Luka Ringan;Jumlah Korban Meninggal Dunia;latitude;longititude;Direction;Tipe Cahaya;Cuaca;Fungsi Jalan;Kelas Jalan;Geometri Jalan;Tipe Jalan;Kecepatan;Jenis Jalan;Lokasi Jalan;Kecamatan;Jenis Luka ;Age;jenis kelamin;jenis kendaraan
Di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,156509866;112,5883296;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Desa;Jalan Umum Ds. Tebalo Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan ;<17;Laki-laki;R2 (Sepeda Motor)
Di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,369510152;112,5984906;Timur (90°);Gelap / Sulit Terlihat;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Desa Krikilan Kecamatan Driyorejo Kabupaten Gresik;Driyorejo;Kecelakaan Ringan;;Laki-laki;Truck
Di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,36235364;112,6276243;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Tenaru Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan ;17-25;Perempuan;R2 (Sepeda Motor)
Di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;2;0;-7,35593089;112,5504639;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Desa Banyuurip Kecamatan Kedamean Kabupaten Gresik;Kedamean;Kecelakaan Ringan ;<17;Laki-laki;R2 (Sepeda Motor)
Di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,067208815;112,5800052;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Desa;Jalan Umum Ds. Karangrejo Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan ;46-65;Laki-laki;R2 (Sepeda Motor)
Di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,183409611;112,6510482;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Kel. Singosari Kec. Kebomas Kab. Gresik;Kebomas;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,151019938;112,5141936;Barat (270°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);50;Jalan Nasional;Jalan Raya Desa Setrohadi Kecamatan Duduksampeyan Kabupaten Gresik;Duduk Sampeyan;Kecelakaan Ringan ;26-45;Laki-laki;Truk Berat / Tronton
Tabrakan dengan kendaraan parkir di kiri;1;0;0;-7,034731382;112,578201;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Desa Kisik Kecamatan Bungah Kabupaten Gresik;Bungah;Kecelakaan Berat ;17-25;Laki-laki;Truk Berat / Tronton
Tabrakan dengan kendaraan parkir di kiri;0;2;0;-7,148913501;112,5104077;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);40;Jalan Nasional;Jalan Raya Ds. Setrohadi Kec. Duduksampeyan Kab. Gresik;Duduk Sampeyan;Kecelakaan Ringan ;26-45;Laki-laki;Medium Truk
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,363440546;112,635641;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Cangkir Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan ;<17;Laki-laki;Mini Truk
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-6,968252965;112,4817103;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Petung Kec. Panceng Kab. Gresik;Panceng;Kecelakaan Ringan ;26-45;Laki-laki;Truk Berat / Tronton
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,339009425;112,5673675;Selatan (180°);Gelap / Sulit Terlihat;Hujan/ Grimis;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Propinsi;Jalan Raya Ds. Kedamean Kec. Kedamean Kab. Gresik;Kedamean;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-6,966963286;112,4395644;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Petiyin Tunggal Kec. Dukun Kab. Gresik;Dukun;Kecelakaan Ringan ;26-45;Laki-laki;Medium Truk
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,164111469;112,5428377;Barat (270°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);40;Jalan Nasional;Jalan Raya Desa Tebaloan Kecamatan Duduksampeyan Kabupaten Gresik;Duduk Sampeyan;Kecelakaan Ringan;;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,390341794;112,5570074;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Sumengko Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan;;Perempuan;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,165357263;112,5519343;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);50;Jalan Nasional;Jalan Raya Ds. Tebaloan Kec. Duduksampeyan Kab. Gresik;Duduk Sampeyan;Kecelakaan Ringan ;46-65;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;1;0;0;-7,166377876;112,5602809;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);40;Jalan Nasional;Jalan Raya Ds. Ambeng-ambeng Watangrejo Kec. Duduksampeyan Kab. Gresik;Duduk Sampeyan;Kecelakaan Berat ;<17;Laki-laki;Mini Truk
Tabrakan dengan kendaraan parkir di kiri;1;0;0;-7,381042846;112,5802754;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Desa Krikilan Kecamatan Driyorejo Kabupaten Gresik;Driyorejo;Kecelakaan Berat ;26-45;Laki-laki;Truk Berat / Tronton
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,171001908;112,6607557;Selatan (180°);Gelap / Sulit Terlihat;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Ibrahim zahir Kel. Sidorukun Kec. Gresik;Gresik;Kecelakaan Ringan ;46-65;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,381044208;112,58025;Timur (90°);Gelap / Sulit Terlihat;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Propinsi;Jalan Raya Ds. Krikilan Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,389390101;112,5612422;Barat (270°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Ds. Pasinan Lemahputih Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan ;26-45;Laki-laki;Truk Berat / Tronton
Tabrakan dengan kendaraan parkir di kiri;0;2;0;-6,991424712;112,5639829;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);60;Jalan Kota / Kabupaten;Jalan Raya Desa Mriyunan Kecamatan Sidayu Kabupaten Gresik;Sidayu;Kecelakaan Ringan;;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,045320939;112,5752243;Utara (0°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan Raya Ds. Kisik Kec. Bungah Kab. Gresik;Bungah;Kecelakaan Ringan ;17-25;Laki-laki;Truk Berat / Tronton
Tabrakan dengan kendaraan parkir di kiri;1;0;0;-7,186330836;112,6207157;Utara (0°);Gelap / Sulit Terlihat;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Mayjend Sungkono Desa Kedanyang Kecamatan Kebomas Kabupaten Gresik;Kebomas;Kecelakaan Berat ;26-45;Laki-laki;Truk Berat / Tronton
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,26202378;112,586098;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Pelemwatu Kec. Menganti Kab. Gresik;Menganti;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,159354762;112,6361057;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Tridarma  kel. Putat Kec. Kebomas Kab. Gresik;Kebomas;Kecelakaan Ringan ;;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;1;0;0;-7,168901252;112,5670854;Barat (270°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 TB (4 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan Raya Desa Ambeng-Ambeng watangrejo Kecamatan Duduksampeyan Kabupaten Gresik;Duduk Sampeyan;Kecelakaan Berat ;26-45;Laki-laki;Medium Truk
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,169419323;112,5833436;Barat (270°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/1 (2 Lajur/1 Arah);40;Jalan Nasional;Jalan Raya Ds Banjarsari Kec Cerme Kab Gresik;Cerme;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,288104973;112,5855819;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Desa Hulaan Kecamatan Menganti Kabupaten Gresik;Menganti;Kecelakaan Ringan ;<17;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,150134819;112,6529424;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Sindujoyo Ds. Lumpur Kec. Gresik;Gresik;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;4;0;-7,311408442;112,5652452;Selatan (180°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Ds. Kedamean Kec. Kedamean Kab. Gresik;Kedamean;Kecelakaan Ringan ;46-65;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;1;-7,365164682;112,61756;Barat (270°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Ds. Driyorejo Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Fatal ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,390638039;112,4836637;Selatan (180°);Gelap / Sulit Terlihat;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Kepuhlagen Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,129757175;112,6115783;Barat (270°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan Raya Ds. Sukomulyo Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan ;<17;Laki-laki;Mini Truk
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,064865825;112,5753069;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Desa;Jalan Umum Ds. Sembayat Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan ;<17;Laki-laki;Pick up
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,085954353;112,5576044;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Betoyo Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan ;26-45;Laki-laki;Mini Bus
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,356684372;112,5540889;Barat (270°);Gelap / Sulit Terlihat;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Banyuurip Kec. Kedamean Kab. Gresik;Kedamean;Kecelakaan Ringan ;26-45;Laki-laki;R3 (Bentor / Bajaj / Bemo)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,080464261;112,5720115;Barat (270°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Betoyoguci Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan ;<17;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,178206817;112,5812746;Utara (0°);Gelap / Sulit Terlihat;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Banjarsari Kec. Cerme Kab. Gresik;Cerme;Kecelakaan Ringan ;26-45;Laki-laki;Truk Berat / Tronton
Tabrakan dengan kendaraan parkir di kiri;0;2;0;-6,990047079;112,5620319;Barat (270°);Gelap / Sulit Terlihat;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Bunderan Kec. Sidayu Kab. Gresik;Sidayu;Kecelakaan Ringan ;46-65;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,152113558;112,5161637;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan Raya Ds. Duduksampeyan Kec. Duduksampeyan Kab. Gresik;Duduk Sampeyan;Kecelakaan Ringan ;<17;Laki-laki;Mini Truk
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,297537632;112,5642725;Timur (90°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Ds. Bringkang Kec. Menganti Kab. Gresik;Menganti;Kecelakaan Ringan ;<17;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;1;0;0;-7,171493515;112,5841821;Selatan (180°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Banjarsari Kec. Cerme Kab. Gresik;Cerme;Kecelakaan Fatal ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,190918982;112,6307637;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Mayjend Sungkono Ds. Gulomantung Kec. Kebomas Kab. Gresik;Kebomas;Kecelakaan Ringan;;Perempuan;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,15600208;112,5233525;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);50;Jalan Nasional;Jalan Raya Ds. Duduksampeyan Kec. Duduksampeyan Kab. Gresik;Duduk Sampeyan;Kecelakaan Ringan ;46-65;Laki-laki;Truk Berat / Tronton
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,135144494;112,6158864;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Sukomulyo Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan;;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,223580603;112,5325815;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Desa;Jalan Umum Ds. Dungus Kec. Cerme Kab. Gresik;Cerme;Kecelakaan Ringan ;46-65;Laki-laki;Sepeda Angin
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,144768328;112,5031445;Barat (270°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);50;Jalan Nasional;Jalan Raya Desa Tambakrejo Kecamatan Duduksampeyan Kabupaten Gresik;Duduk Sampeyan;Kecelakaan Fatal ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;1;0;0;-7,146110227;112,6327675;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Desa Roomo Kecamatan Manyar Kabupaten Gresik;Manyar;Kecelakaan Berat ;46-65;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,020870777;112,5684432;Selatan (180°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Desa Kemangi Kecamatan Bungah Kabupaten Gresik;Bungah;Kecelakaan Ringan ;46-65;Laki-laki;Truk Berat / Tronton
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,343016165;112,6374938;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Desa Petiken Kecamatan Driyorejo Kabupaten Gresik;Driyorejo;Kecelakaan Ringan ;26-45;Laki-laki;R3 (Bentor / Bajaj / Bemo)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-6,955770471;112,4259144;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Desa;Jalan Umum Ds. Lowayu Kec. Dukun Kab. Gresik;Dukun;Kecelakaan Ringan ;46-65;Perempuan;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,22172019;112,4692383;Timur (90°);Gelap / Sulit Terlihat;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Ngasin Kec. Balongpanggang Kab. Gresik;Balongpanggang;Kecelakaan Ringan ;<17;Laki-laki;Mini Truk
Tabrakan dengan kendaraan parkir di kiri;1;0;0;-7,241646794;112,5937509;Barat (270°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Propinsi;Jalan raya Ds. Kepatihan Kec. Menganti Kab. Gresik;Menganti;Kecelakaan Berat ;46-65;Laki-laki;Mini Truk
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,304592813;112,4301951;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Dapet Kec. Balongpanggang Kab. Gresik;Balongpanggang;Kecelakaan Ringan ;46-65;Laki-laki;Mini Bus
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,146301447;112,6330892;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Roomo Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan ;26-45;Laki-laki;Trailer 20 Feet
Di ruas jalan, pejalan kaki menyeberang dari kanan ke kiri;0;1;0;-7,247902582;112,5000293;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Klampok Kec. Benjeng Kab. Gresik;Benjeng;Kecelakaan Ringan;;Laki-laki;Pick Up
Di ruas jalan, pejalan kaki menyeberang dari kanan ke kiri;0;1;0;-7,167343781;112,6022914;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Dr. Wahidin Sudirohusodo  Ds. Kembangan Kec. Kebomas Kab. Gresik;Kebomas;Kecelakaan Ringan ;26-45;Perempuan;R2 (Sepeda Motor)
Di ruas jalan, pejalan kaki menyeberang dari kanan ke kiri;0;1;0;-7,218473771;112,5567028;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Wedani Kec. Cerme Kab. Gresik;Cerme;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
